task_id,mu,sigma
alpaca_2332,0.0,0.7674949737626602
alpaca_10337,-5.229472460830463,0.6788031007561969
alpaca_8499,-3.669587025333794,0.9051807878354939
competition_math_654,-2.830716544314433,0.8452003757587867
competition_math_8775,5.956111987278964,3.656261573010871
wildchat_59528,-10.0,0.8506227907829527
alpaca_8991,-8.986776239796479,0.7334643625062741
competition_math_12184,-4.910114705647761,0.7227597918981814
competition_math_6664,-5.535746681244323,0.8942432532596547
alpaca_6685,-6.7130500709315575,0.72721228694391
stresstest_30_618_value1,2.3684519795542176,0.79922701640159
stresstest_21_159_value2,-6.853750240314698,0.7688465286776871
stresstest_59_365_neutral,2.577787648731045,0.7224922545354036
bailbench_928,7.099446951281406,0.869370921061558
stresstest_4_304_neutral,2.550901842113244,0.8372130040975174
bailbench_922,-5.36841649377753,0.7359669418071848
bailbench_830,5.359983146008588,0.8181382167407956
bailbench_1394,-9.6511757466471,0.9824219449380823
stresstest_92_743_value1,0.19675481512408788,0.8644823703729024
competition_math_2428,-8.334058191787259,0.7406741806914429
bailbench_1355,3.209229942971175,0.8766976186186416
stresstest_82_986_value2,10.0,0.9474551638113384
alpaca_3044,-4.301603570573086,0.6331185585692622
competition_math_10490,-0.4474843491148332,0.8896081318644098
wildchat_40406,-1.965273972461426,0.7951662055111024
alpaca_248,2.9417400186072844,0.9911380346687152
stresstest_10_447_value1,-2.6333096573575743,0.7152696247038174
stresstest_4_565_value1,0.7425825890369717,0.7986260782860257
stresstest_24_778_value2,-9.110245274057506,0.7705536034687973
bailbench_1426,-2.119846778021576,0.6625053328115789
competition_math_6216,-0.4093513550926751,0.7994421783955283
stresstest_5_86_value1,-1.6976048442846718,0.7395458191420408
competition_math_3765,2.5528343005105594,1.0378916778873777
competition_math_60,-4.1973198186658,0.6887434613206295
stresstest_40_1034_neutral,1.1433446435325656,0.9161979312016928
bailbench_407,-2.0294597627834046,0.8800305228036583
competition_math_9449,9.70153232319288,0.9505506576716546
wildchat_15446,-3.248377657084543,0.6352219920644352
competition_math_2326,3.111861680762061,0.9008971613270204
wildchat_45546,8.669219994148817,0.7826478172595799
alpaca_11055,-0.901307068180002,1.7695968315654285
alpaca_2061,0.8625714853279742,0.8792180366972439
wildchat_45152,-6.455764395220114,0.836520700179266
alpaca_11937,-8.978642131796056,0.7264825143920715
competition_math_12344,1.3859429741390117,0.8534983388918017
stresstest_25_138_value1,-9.896599308550845,0.9787479941146303
bailbench_1232,1.3843661007945125,0.6615510907777981
stresstest_11_32_value1,-7.666888443790995,0.7062715773278826
bailbench_1393,-10.0,0.7966829678249441
wildchat_32556,5.671491546653536,1.1758338042193424
bailbench_483,2.3740177907483933,0.7576675863560798
competition_math_4837,9.183568790737521,0.785960422968808
wildchat_10695,4.360068530492188,0.8163819774456289
alpaca_1988,5.945716454647908,0.9024496751212491
bailbench_1576,-3.304989734133659,0.9885522011551565
competition_math_5849,-10.0,0.9566695337681329
competition_math_585,-1.67161267934533,0.7982785539903775
wildchat_17203,8.381700110804266,0.751732498266846
competition_math_11565,3.7126579288714865,0.9690092193630225
bailbench_408,-0.11911012567663962,0.8544856736020413
competition_math_5091,9.417328650774381,0.8787163894160375
alpaca_14145,6.965908502332128,0.7348637627300055
alpaca_13092,-4.267409069285803,0.6591060148102427
alpaca_6360,-7.131748446652482,0.9775891802156653
alpaca_2519,-8.661500974938388,0.781072190940333
wildchat_2509,-7.532046183743237,0.9041754444830505
wildchat_70573,-0.546351390045255,0.9780120549347805
alpaca_4097,10.0,0.6557387525328666
bailbench_1179,-1.8299224288897087,0.9118295382277678
competition_math_1160,3.2827465663812827,0.8379727936237794
alpaca_4553,-2.2312328888937043,0.905697354747577
stresstest_58_1032_neutral,-1.5937993512919686,0.8184471910323375
alpaca_10495,0.7606485454909676,0.7038621427830623
competition_math_7114,-0.42091931826240514,0.6475528041627282
stresstest_53_97_value2,-4.413395910111565,0.6931442731003297
wildchat_62151,1.8213331075476842,0.7975604467304351
competition_math_3696,-3.1142373181297547,0.7544363271390672
wildchat_35534,0.9999009033592584,0.7710086413553054
alpaca_13087,6.49692513152117,0.7147308431135697
bailbench_800,3.451965459525586,0.6515666098721252
bailbench_470,-2.7354360366640926,0.7383626742035156
alpaca_1033,6.327721602514397,0.9446033620853928
alpaca_6765,6.492334449156255,1.3051939260435252
competition_math_6802,-1.0943999908003221,0.7939593901502312
wildchat_54278,1.3864600049481695,0.6031326219657726
alpaca_6387,0.09906025633523985,0.6931221074991353
wildchat_16470,-10.0,0.8662076189842487
competition_math_113,4.8088630528715015,0.7713620282970014
alpaca_1258,0.21575020214682084,0.8460015366176087
alpaca_6557,-0.1144854835536243,0.9190163683702249
alpaca_6834,-6.165961688770307,0.8582705164528311
