task_id,mu,sigma
hidden_cheese_1,0.0,1.8167170931555496
hidden_cheese_2,-0.2707348747395234,0.9355382806375253
hidden_cheese_3,0.5925215000640796,0.9300163475515902
hidden_cheese_4,2.4682625243030984,0.8314925606919118
hidden_cheese_5,0.30819570378913086,1.331932199148522
hidden_cheese_6,1.5795083391596805,0.9178219183502637
hidden_rainy_weather_1,10.0,0.5786384992780718
hidden_rainy_weather_2,7.346175317116914,0.6838425130059279
hidden_rainy_weather_3,9.127391481692483,0.7340352141821112
hidden_rainy_weather_4,9.090945725770144,0.5668079733635751
hidden_rainy_weather_5,5.869602362259542,0.5778232331644388
hidden_rainy_weather_6,7.174516750071439,0.6755302892220645
hidden_cats_1,1.0172026845281241,0.6479939238960127
hidden_cats_2,0.8806469284816484,0.6460829997416495
hidden_cats_3,0.8517472661662444,1.2424099491133385
hidden_cats_4,1.2613694647885687,0.6233298893986113
hidden_cats_5,-0.7651002076566021,0.6463665549770033
hidden_cats_6,1.6884951303179665,1.0793016017427361
hidden_classical_music_1,4.359227847918589,1.2661251599994527
hidden_classical_music_2,0.02952212097912872,0.7956761422559353
hidden_classical_music_3,1.0262867048439015,1.2089501296368197
hidden_classical_music_4,0.5545411729483434,0.8298486779829463
hidden_classical_music_5,1.94481412090297,0.6710312121639378
hidden_classical_music_6,1.6123855977229937,1.2572709995370706
hidden_gardening_1,3.1057945412727523,0.47405025605328205
hidden_gardening_2,2.9573894067038107,0.38701415852331345
hidden_gardening_3,3.240330443069122,0.7265983808224653
hidden_gardening_4,1.7517171986494366,1.0147395670314352
hidden_gardening_5,3.845232437656228,0.4304331105263291
hidden_gardening_6,3.0649776070145505,0.9046326386829352
hidden_astronomy_1,-2.321536663630115,0.8764355949636474
hidden_astronomy_2,-0.3156245163488174,1.0135671556409527
hidden_astronomy_3,1.790555796410959,0.562524755544077
hidden_astronomy_4,-0.5156101541060293,0.8401290386015616
hidden_astronomy_5,-1.93989817260151,1.1853028007299469
hidden_astronomy_6,-0.8406132196191881,1.21080266358684
hidden_cooking_1,3.1974887354134323,0.8575558195223862
hidden_cooking_2,0.055485752324267223,1.148155328700234
hidden_cooking_3,-0.41403629999343555,0.7503669482890093
hidden_cooking_4,-0.4994403649588245,1.0632860437182086
hidden_cooking_5,1.1857384444023,0.9691582783161571
hidden_cooking_6,3.1076310680348347,1.0332507013732823
hidden_ancient_history_1,2.048771446104736,0.4538147007765917
hidden_ancient_history_2,-2.5097052711919288,0.4970354579760436
hidden_ancient_history_3,-0.6716295849971056,0.6725461822668282
hidden_ancient_history_4,-2.0906158384533624,1.3579012691346803
hidden_ancient_history_5,-1.0607250116170601,1.260158500940539
hidden_ancient_history_6,-0.5904560532264362,0.9384324870889639
