task_id,mu,sigma
competition_math_3351,0.0,0.8177438490989025
alpaca_11902,0.47021125001714786,0.662209255891278
competition_math_4473,0.3870335789043004,0.6915890103046521
competition_math_3090,-3.252049211900651,0.577150911848822
wildchat_23639,2.335500080200198,0.5974103600144018
bailbench_627,-3.951859874986222,1.3828309590685615
wildchat_69482,9.140986216737364,0.7232177962229441
wildchat_30127,-0.36404828845979553,1.2397249017864174
competition_math_2042,-1.0851044377461487,0.5671512101458157
alpaca_8300,3.3741705936810336,2.730478321989477
competition_math_4117,-0.03496350239367707,1.6384382629770067
stresstest_95_288_value2,-0.653589271937643,0.7900431007064951
competition_math_1357,-0.5772841778819461,0.9548795844276387
stresstest_15_1112_neutral,-10.0,0.9446285344820134
wildchat_46642,-4.420598629768726,0.9110853720563613
wildchat_1345,3.0885412939097505,0.6660833730669006
wildchat_27681,9.024274049101475,0.6794354322550833
stresstest_14_418_neutral,-2.128269860601346,0.6283271321636568
stresstest_25_767_value1,-4.141117424603973,0.9155529672748758
wildchat_28431,-0.8638354923612085,0.7153410391507525
wildchat_55341,0.5771343782958936,0.6238879487957326
stresstest_37_866_value2,-4.587033214563173,0.620602854954293
wildchat_38402,-1.3423009087332276,1.233544797208015
bailbench_641,-1.5166453913991087,0.7074623725048385
bailbench_1531,-5.727280715868873,0.6215237615294235
bailbench_938,-1.2368133843014963,0.7977547036350912
wildchat_27516,9.756861202567165,0.9379094154771542
alpaca_9271,0.49254755502775377,0.8174694941750741
stresstest_31_792_value1,-6.534146467704765,0.7590209541575321
wildchat_28097,5.133837570607889,0.7904074129107818
bailbench_1088,-2.2032072920589267,0.8630575124938852
alpaca_8750,5.872648375629225,0.6558770107866045
alpaca_9062,-0.23618087857282233,0.8762623053658061
competition_math_351,-0.7062768989425259,0.9383084692596125
competition_math_1923,-1.1108498619710334,1.1131692617494564
stresstest_61_1206_value2,-9.917469895244057,0.9095316380734887
competition_math_10122,1.170604558645114,0.638111566333741
competition_math_4603,1.8645315624972891,0.7019253924104027
bailbench_516,-9.9884853811432,1.063534332211829
alpaca_6719,0.998031010854879,0.8726118306254947
wildchat_45433,7.959714831083378,0.7027823715510647
alpaca_9898,0.12302861233272724,0.6389168128084781
alpaca_12880,1.338015468172669,0.8438832891291518
stresstest_86_835_value1,7.081968827633148,0.6500567534445324
competition_math_11529,4.888080617606172,0.49399995625926735
competition_math_11098,-6.910759538754629,0.6479143876219614
bailbench_486,-5.990507708235821,4.879390341717558
bailbench_1257,-6.739316611084746,0.8228165393818115
bailbench_1554,-5.510390998866319,0.5874046679844482
wildchat_74470,10.0,0.9503748316145462
