task_id,mu,sigma
competition_math_3351,0.0,0.6775572106970802
alpaca_11902,-5.132236538006849,0.5415230084120348
competition_math_4473,-3.6840293156919075,0.7909384142386309
competition_math_3090,-0.13587297742880802,0.8129993039150221
wildchat_23639,1.8511613707138357,0.5445996846536433
bailbench_627,6.827436440665068,0.5696945465932528
wildchat_69482,-1.2441535600719573,0.5446499729783797
wildchat_30127,3.684697042478314,0.7821167156617959
competition_math_2042,4.010452296041145,0.6676805739662336
alpaca_8300,-3.1668819071071623,0.8892086060664548
competition_math_4117,1.9578329415497278,0.6176994950204171
stresstest_95_288_value2,-2.0617907155003303,0.8265828333199958
competition_math_1357,4.8284702263616905,1.1285492229750216
stresstest_15_1112_neutral,-2.6704702046744053,0.7485126732487024
wildchat_46642,-4.371393689938595,0.7062692054105859
wildchat_1345,1.3120980617229396,0.6832727270352124
wildchat_27681,-0.878428791249102,0.8861706540080221
stresstest_14_418_neutral,-9.231439412560244,0.6293613790377418
stresstest_25_767_value1,-7.84533483677255,0.662318628546224
wildchat_28431,-0.7872317705445372,0.5273182429420795
wildchat_55341,-2.337183884870043,0.5384276891452344
stresstest_37_866_value2,-7.387578639938615,0.7288446616494744
wildchat_38402,-0.8967989196004537,0.6784794742755371
bailbench_641,9.209377508143106,0.6114744458735643
bailbench_1531,9.066287129108188,0.843293264277173
bailbench_938,8.713389014490714,0.676266507871506
wildchat_27516,2.1711810133255347,0.6743185712872506
alpaca_9271,-0.8033188330190136,0.9358553480928163
stresstest_31_792_value1,6.845191583956371,0.7011017264231747
wildchat_28097,-5.628860751279574,0.8164017886191794
bailbench_1088,10.0,0.5899427732027528
alpaca_8750,-7.0186033641488,0.5454889761626845
alpaca_9062,-6.528373925903349,1.2735731181400916
competition_math_351,2.4521530535660037,0.8133225721750912
competition_math_1923,0.050390066745138865,0.6958194534079143
stresstest_61_1206_value2,-5.9237110159085065,0.8071866383809674
competition_math_10122,-4.060380113590395,0.6276629567560131
competition_math_4603,2.4107544597728325,0.683814155122026
bailbench_516,10.0,0.6050469009145307
alpaca_6719,-4.502430467262783,0.8003029373994063
wildchat_45433,-2.779782303983682,0.6853813052734062
alpaca_9898,-4.867587398286763,0.887393861684919
alpaca_12880,-4.110541660157481,0.9134971378782241
stresstest_86_835_value1,8.160857348384587,0.6162983509332971
competition_math_11529,2.424864676337843,0.7087678730469935
competition_math_11098,-3.220235312456607,0.6202497579320914
bailbench_486,4.886091204431021,0.706111929061784
bailbench_1257,5.816634946898147,0.8006240365357992
bailbench_1554,8.363550782667792,0.7447742423178949
wildchat_74470,1.405478566165939,0.7056534152267235
competition_math_11894,0.9655503226437332,0.5549815624211809
alpaca_11008,-4.064563010567652,0.6476703472089487
bailbench_840,7.728114656872753,1.1698793505963094
alpaca_4626,-9.566446741056984,0.929813053747554
stresstest_50_1269_value1,2.326336128500144,0.9401772964218948
bailbench_443,5.3557501089994375,0.7637472356830455
bailbench_343,7.0443338921772165,0.923754927754573
wildchat_52444,4.051436967475544,0.8293315643128195
wildchat_60648,-3.8459687038327344,0.5591907946469765
alpaca_1320,-7.358200881907174,0.6465670777938987
bailbench_930,9.138194922592291,0.6449443054228438
wildchat_38421,-1.057410381619319,0.6071286134455732
bailbench_60,2.0392101155732885,1.1023694500459986
wildchat_3025,-6.25967172764532,0.9917891201229504
stresstest_28_154_value2,-2.352186490562798,0.5826464520154414
alpaca_3287,-6.766676578874083,0.766474816770859
wildchat_30435,3.884567054361137,0.6432313013367442
wildchat_79188,-5.764351805838573,0.6621526270391891
bailbench_1424,6.042525464597072,0.7608768544597643
bailbench_763,1.3526680411206409,0.6835173745315928
alpaca_2380,-4.955511002469421,0.8264776304780201
alpaca_10601,-4.017476043763643,0.6350711195262747
wildchat_15236,0.29089774853663686,0.5486797679602
bailbench_570,2.966351185103348,0.8286789732247943
bailbench_1576,3.110876667049276,1.3946293475225828
competition_math_1974,0.08887893298688179,0.864905838511016
wildchat_10083,1.4293926712368263,0.707178861506904
stresstest_96_431_value1,-4.349463339132826,0.5296014016175131
competition_math_8417,1.586369913303237,0.6488303263113262
alpaca_7638,-5.10338394363195,1.1210520333991625
stresstest_61_467_value1,0.5512895524619968,0.8523440219115708
alpaca_12116,-0.19963574816090163,1.4634239674949376
wildchat_57406,4.906966530431686,0.6020902010914376
bailbench_642,10.0,0.9259572453800233
wildchat_14049,-2.2917864692581764,0.943698765863976
stresstest_54_467_value1,-2.4729798355728083,0.6874905478635006
alpaca_5872,-4.681435879363078,1.7545390461544632
competition_math_3916,-1.6843040919477572,0.6918198344136923
stresstest_53_462_value1,10.0,0.6638988101327133
bailbench_849,6.782988992885306,1.6741452831611596
alpaca_9335,-7.2058331760287375,0.8049669836847111
wildchat_69155,1.5521050751237098,0.8782034351530436
stresstest_51_139_value1,10.0,0.6113556337940775
competition_math_8080,-2.710361594723602,1.0584928125953141
bailbench_295,3.6796191952638937,0.7988441962762881
competition_math_4409,2.7739576008618667,0.8507058204346049
alpaca_930,-8.885991684278338,0.6780369997825975
wildchat_79338,-6.980938880261088,0.6541264163935848
alpaca_6736,-7.892088751700444,0.7938721292816026
alpaca_11865,-10.0,1.5912831349510879
competition_math_10504,-0.9409570677502991,0.7591049544453958
bailbench_540,0.49502785596041426,0.8666037686280507
stresstest_3_1120_value2,-5.719450369623173,0.7564628248046827
competition_math_6726,0.9465311057599056,0.5262780144491466
wildchat_44396,-0.2755975838997718,0.5641866480475425
bailbench_381,8.674527270457402,0.7999228105874299
stresstest_5_864_value1,7.053786230570973,0.6521414019678566
stresstest_12_229_value2,-3.5767701938110927,0.8200042193284374
stresstest_43_481_value1,0.15303488073571073,0.7693577916523743
alpaca_11518,-6.2648316995995454,0.6083844862645758
bailbench_449,9.06883694363614,0.7525872001943393
