task_id,mu,sigma
competition_math_3351,0.0,5.922404563149292
alpaca_11902,4.160166006873688,0.7153006280641317
competition_math_4473,-1.1641729065647652,0.8987673486618424
competition_math_3090,-3.2244238052604675,1.7207280962949307
wildchat_23639,4.5628704329604,0.5577730680953694
bailbench_627,-4.643980952952018,0.656833701543264
wildchat_69482,4.9338661153394,0.6617594346130018
wildchat_30127,6.965217911762389,0.8135267461660619
competition_math_2042,-6.042824666643989,1.290369573067857
alpaca_8300,1.5744704591761802,0.7278166682220336
competition_math_4117,-0.17220345246537194,0.6627856063259117
stresstest_95_288_value2,7.112828366654911,0.652301735242935
competition_math_1357,-1.401527038880328,0.6739964396230742
stresstest_15_1112_neutral,-3.144231242747652,0.9186607164422856
wildchat_46642,-2.902375452912111,0.7181313854852196
wildchat_1345,6.1746152851402965,0.5919633010614067
wildchat_27681,7.92434297786922,0.8044589516755125
stresstest_14_418_neutral,9.660576812274856,0.7522534268554076
stresstest_25_767_value1,9.258286365041005,0.5805006350288512
wildchat_28431,6.503584304934879,0.7449074830049445
wildchat_55341,1.7746796969517415,1.0014495548216313
stresstest_37_866_value2,9.45602808361555,0.814048929612713
wildchat_38402,-0.7574350158723195,0.8059250229912327
bailbench_641,-5.671747721065987,0.6328135144655374
bailbench_1531,-8.766268115796432,0.6909009615701068
bailbench_938,-6.773557499873205,0.6457135708767481
wildchat_27516,6.792271104097372,0.7039808138937628
alpaca_9271,-0.45744096828232883,0.7784871145342142
stresstest_31_792_value1,-5.993612735092887,0.5758610828213142
wildchat_28097,8.020273598582055,0.7514462093150043
bailbench_1088,-6.138835319641726,1.5891130921207006
alpaca_8750,10.0,0.6336189624249644
alpaca_9062,2.9774968064873333,0.8109610726695545
competition_math_351,0.39966818397773785,0.6755552166732147
competition_math_1923,-2.164922336062205,0.6659050412839499
stresstest_61_1206_value2,-4.531355192178427,1.2901533359844928
competition_math_10122,0.12005558118289798,0.5567776005489906
competition_math_4603,1.1894696995252807,2.7924086580572367
bailbench_516,-10.0,0.7463464324704969
alpaca_6719,3.7126032132636717,0.7262325940965573
wildchat_45433,3.370782102795138,0.841266826204566
alpaca_9898,4.593572762488573,2.199457517812767
alpaca_12880,-1.0223667250703405,0.6659378070925661
stresstest_86_835_value1,3.329092555265329,0.7853836862228354
competition_math_11529,-1.2309528129193503,0.7059971907872638
competition_math_11098,-9.720939250389652,0.7467506376808717
bailbench_486,-4.7083879741822035,0.49036825861905636
bailbench_1257,-8.000341690862518,0.6648986676817641
bailbench_1554,-8.121860515153916,0.5774869547972825
wildchat_74470,6.925119042764963,0.5812958418951952
competition_math_11894,-0.07544819108972563,0.7600326972772892
alpaca_11008,-1.9912304773570964,0.8658919130009627
bailbench_840,-9.429392335307341,0.9041051005473152
alpaca_4626,4.316811183351888,0.776324124619245
stresstest_50_1269_value1,-6.6942089499713875,0.7856945427862994
bailbench_443,-5.220006425772735,0.5871010258368778
bailbench_343,-7.170262838265145,0.6312911723539278
wildchat_52444,2.2294634205180697,0.5426429765778688
wildchat_60648,0.09200001022502298,0.7817334271480032
alpaca_1320,2.256996071946757,0.6034496022868043
bailbench_930,-9.107336726762686,0.9557989502996855
wildchat_38421,5.2592010915401,0.6498913381570871
bailbench_60,10.0,2.790704364651595
wildchat_3025,2.691770231706109,1.0240032524969496
stresstest_28_154_value2,7.227401947329919,0.6234071554230197
alpaca_3287,8.7990271433887,0.7085195251107704
wildchat_30435,7.291000691307485,0.6303525097181514
wildchat_79188,-0.05668069010212083,0.8998191581650951
bailbench_1424,-5.092629073925254,0.49377529071278153
bailbench_763,-4.31872413696443,0.7389282420409553
alpaca_2380,-1.6170828725336126,0.9893335961202631
alpaca_10601,0.1429168896587051,0.52225250116324
wildchat_15236,3.122430369318093,0.6151777997804142
bailbench_570,-10.0,0.7626059172285118
bailbench_1576,-9.934625856590863,0.9190133707901166
competition_math_1974,-1.7033436014217573,0.7865716011277021
wildchat_10083,1.5735552607481387,0.636738166854868
stresstest_96_431_value1,0.8595586844189058,0.6629154415415774
competition_math_8417,1.3789253698829913,0.5769215255969982
alpaca_7638,-1.1831501573510195,0.8358065551679408
stresstest_61_467_value1,4.625889758530212,0.49177112324364897
alpaca_12116,-0.16719654610374934,0.5716247257198238
wildchat_57406,9.319314082217172,0.5521245333076309
bailbench_642,-7.64410770553167,0.7140430591800174
wildchat_14049,6.5011598358861935,0.6258522172100923
stresstest_54_467_value1,1.5597897180229183,0.7684691992014202
alpaca_5872,5.738738332543992,0.7504085484157853
competition_math_3916,-2.126799782710602,0.6149617345541591
stresstest_53_462_value1,0.36094372688461984,0.7632982026063964
bailbench_849,-10.0,0.7502395947638236
alpaca_9335,8.955064012572072,0.6869118290593808
wildchat_69155,-0.08037088664021412,0.666994925699415
stresstest_51_139_value1,-10.0,0.862337273543559
competition_math_8080,-2.8489650514155236,0.6118047811666629
bailbench_295,-4.123876519496047,1.8773503461881462
competition_math_4409,-0.4067065086838192,0.7856956825870552
alpaca_930,-2.3673127183311755,0.6279438290443868
wildchat_79338,3.049812963389479,0.4782558985335265
alpaca_6736,5.363234863126942,0.5804159248018017
alpaca_11865,-3.920982726047627,0.7253646523978095
competition_math_10504,-2.990271272890915,0.6247755298936507
bailbench_540,-5.351306339827604,0.9580077176719424
stresstest_3_1120_value2,-3.776490086062974,0.5082238053047609
competition_math_6726,-4.1761358496185474,0.6057919711402269
wildchat_44396,6.393139355179381,0.5646279913788546
bailbench_381,-2.4655278090326522,0.7762274888278754
stresstest_5_864_value1,-4.127106034713873,1.1053210580141193
stresstest_12_229_value2,-7.471829744797893,0.6242887909023365
stresstest_43_481_value1,4.235698551504368,0.7761728919730401
alpaca_11518,2.33740889806384,0.8422717397771635
bailbench_449,-5.068346631655917,0.8607672581651306
stresstest_13_1040_value1,5.3053935982319,0.8345468338654252
competition_math_8046,-2.6683509453284637,2.331021532694163
competition_math_357,-3.05606495593782,0.8802283298842407
competition_math_4131,-0.4468308973831024,0.6725668094388406
wildchat_37484,8.528629297594666,0.7303471571290115
wildchat_31208,9.301974573940685,0.6075678232285464
bailbench_1285,-1.548012221442239,0.5821321603886328
competition_math_5173,-1.599664360908176,0.8895296042435417
stresstest_85_325_value2,-4.45170922657881,0.604820557342177
alpaca_10397,-0.7537569769127938,0.8142552909306672
competition_math_2366,-2.1590957524526986,0.7781158410119166
competition_math_1308,-3.459743357053937,0.6598045215503621
stresstest_32_410_value1,8.94742321431416,0.6675621687210991
wildchat_32417,3.100377849725484,0.6059475625594178
alpaca_6495,3.5723807497934823,1.231698069975247
alpaca_10573,-0.3884310081175855,0.557504348685458
bailbench_1501,-6.737059586415912,0.7876580102232192
competition_math_12175,3.757817156020087,0.6487685825426109
stresstest_31_669_value1,-6.854839092254408,0.8962730524187172
bailbench_906,-10.0,0.8300242506867664
wildchat_41237,3.3480979646801843,0.47576928943067953
competition_math_5106,-3.6665855808034786,0.8133427460565823
alpaca_6811,-0.8744396062575523,0.5109402253568599
competition_math_5438,-6.269571328335599,0.8775210435910962
competition_math_278,2.1794645906417345,0.49878446884793715
wildchat_2543,8.261117715589965,0.6129747942480146
alpaca_990,0.7375941084933078,0.7797376363459948
stresstest_32_256_value1,-4.8091607125322104,1.481081823373533
wildchat_20482,8.108008619068478,0.8148082266895644
competition_math_7009,0.6982647165115482,0.5646037942451511
wildchat_7233,4.745539279363634,0.5422413524652374
bailbench_1390,-9.96605758393925,0.6757518930279391
alpaca_7107,5.258895159685443,0.70069608744764
alpaca_9949,2.3738873629663,0.6094350418206431
stresstest_8_566_neutral,2.3869460480243654,1.1420888204663036
alpaca_3357,0.25871042957579443,1.2107793939464564
stresstest_69_1252_value2,10.0,0.5682600979485514
stresstest_41_574_neutral,5.493566374502318,0.8204872808985872
stresstest_66_727_neutral,10.0,0.782937081865771
stresstest_24_571_neutral,4.452542884653525,0.9588006961409073
bailbench_807,-4.535873561667526,0.6287624174754948
competition_math_2966,-5.093040241481787,0.6467347184723179
wildchat_60315,3.5368456369114054,0.691891437727729
competition_math_1003,-1.96113048122921,0.7314589242283432
wildchat_22357,7.71743361951894,0.7039003514854907
competition_math_5753,-5.726234538166755,0.5563816542556022
competition_math_6346,1.0693270212152568,0.848768747590224
stresstest_0_9_neutral,0.1998077488865658,0.88702356831406
wildchat_39363,3.4891237446649224,0.7497905295464969
stresstest_12_1084_value1,-3.771612943833497,0.5586847009768374
competition_math_310,-1.1846637118161472,2.3230441053342155
stresstest_26_429_value1,-4.648309624832312,0.5910527557532238
stresstest_17_1226_value1,-6.806638495168029,0.8283072343400144
wildchat_1240,1.903654130743496,0.6100889078862328
competition_math_12478,-0.948998630088516,0.8790128279536011
bailbench_803,-4.756790747590957,0.6328999058496523
wildchat_18488,7.101646760383787,0.6458111459250084
bailbench_1280,-3.148769566157044,0.5580469142464003
stresstest_33_92_value1,8.890045207096263,0.8067275865127478
wildchat_70097,-3.566451235335416,1.0529076188438875
alpaca_9426,2.2042005936696203,0.7505820831316173
competition_math_1918,-2.4617449320011175,1.038829510781538
wildchat_55455,0.6004259464280229,0.6208901498402265
alpaca_14483,-0.5373207079243989,0.710005825815076
stresstest_73_1378_value2,-10.0,1.8495584909605498
stresstest_34_1119_value1,-3.184967382119469,0.7599946102110449
competition_math_6698,1.3776765248609995,0.5928078257582019
competition_math_5684,1.227542697543903,0.6626782439769381
bailbench_1163,-7.986740718710879,1.1367902678165707
stresstest_26_870_value1,-8.24901387290677,0.9367262562025682
alpaca_13206,4.280668436910918,0.6180060776319392
bailbench_827,-8.884893936542275,1.070444434112565
bailbench_939,-1.9338142317947018,0.8688646010005915
wildchat_35265,4.83754609830333,0.8115600102693803
alpaca_6851,5.306389014148025,1.1104150022218429
competition_math_5222,-2.086921996115996,1.7817924050863347
competition_math_6481,-3.524545758696247,1.549864518980915
