task_id,mu,sigma
wildchat_416,0.0,1.3885858976574499
wildchat_509,-0.43235789415280856,0.8952592414905317
wildchat_573,5.987704279517109,0.7380454583636071
wildchat_1088,1.8266969818118504,0.5154470447928877
wildchat_1257,6.753433779971232,0.6838705604870577
wildchat_3097,1.5861852427555374,0.6690015624016883
wildchat_3588,2.7709193832104484,0.7512862116176608
wildchat_4088,2.0459696146420625,0.7185100158728355
wildchat_5122,5.5259921881170655,0.47715225997924166
wildchat_5571,-0.2792903747914964,0.7965204935078081
wildchat_5696,-2.334916252716944,2.763428844392167
wildchat_7044,0.09973055479451885,0.6283436135347406
wildchat_7336,3.8315438450386377,0.9334675389277504
wildchat_8473,2.5878378778377034,1.3237645445089432
wildchat_9087,-1.209285322513227,0.7589401356077468
wildchat_9574,0.18062451932916135,0.4964201435104879
wildchat_10159,0.7097272541701191,1.051889337299077
wildchat_10227,7.014050001691771,0.7496622201310837
wildchat_10632,7.02068699293644,0.659130840536478
wildchat_11081,2.3891179813566548,0.7998389815596287
wildchat_11277,-0.7229511760683838,0.9104203072819433
wildchat_12026,-0.8842239785533632,0.678518822358817
wildchat_12203,0.09735943898478949,0.7317504088807527
wildchat_12286,2.383760316386017,0.7800888622349132
wildchat_12621,0.9485761759448768,2.462366738935969
wildchat_13023,3.1986520858119896,1.0884150272252953
wildchat_13444,-0.4343820909687459,2.5863428322593927
wildchat_13658,8.57894852636945,2.536877393541701
wildchat_14282,4.063593550649466,0.9839592123648442
wildchat_14719,1.8648079402456696,0.7578772312080446
wildchat_15028,2.7420585052211552,1.2697105142186036
wildchat_15053,0.7900665864160968,2.4562072394050762
wildchat_15057,-1.833092442076204,0.585160347067059
wildchat_15157,2.4206159160888965,1.3692216494656837
wildchat_15327,2.3874574640062187,0.8284993643220667
wildchat_15707,1.6938070977763835,1.2730214699958842
wildchat_16328,0.9012018744908222,0.48156100882469566
wildchat_16379,-0.7104334681133814,0.9038895784066571
wildchat_16422,3.2472853512015702,0.9370208016794329
wildchat_17134,0.28720263761673376,2.3191480592732856
wildchat_17521,4.339160862088199,4.049473674772385
wildchat_18186,0.28644238676420686,0.51548470304124
wildchat_18535,6.033661940043557,2.425352678116426
wildchat_18544,-0.7844983924014637,0.848534040168735
wildchat_18558,3.8597437307041216,4.35873080415203
wildchat_19310,-0.47120458706130686,0.7531273100395863
wildchat_19580,5.7508193942310335,0.8790623182482808
wildchat_21569,2.1777061600036043,0.48503975734760907
wildchat_21653,2.3252324070974213,1.3736707793220206
wildchat_22083,-0.604049549514219,0.6982847365578008
wildchat_22474,4.913337695144032,0.6339717151663995
wildchat_22506,2.997891439402463,0.43513082116412194
wildchat_23646,4.790777042654237,0.6129470354795219
wildchat_24153,4.062231469148098,0.6125596045161348
wildchat_24214,0.932235234311668,0.9156413323264285
wildchat_25580,0.13655332659391603,0.8047470626021921
wildchat_26040,-2.002294528437778,0.8545234992285364
wildchat_26195,-0.5499733033774916,2.6267489951505913
wildchat_26219,6.1852120705920575,0.515899524470263
wildchat_26232,1.7399696499255952,0.8871975108144078
wildchat_27209,3.5245520689639687,0.5906688546166884
wildchat_27620,0.7767008747116507,0.5589921054625593
wildchat_28202,1.948512285617561,0.5326366905514817
wildchat_28206,-2.7678112865328015,0.7575703916193653
wildchat_28433,-0.6611439039396346,0.8820492160254787
wildchat_28555,7.900321321783515,0.7407573864303695
wildchat_29253,1.5162378331601,0.7646426678055559
wildchat_30451,-0.3785417424609232,1.1079909248455149
wildchat_31266,-6.034368992853645,2.0326939711787624
wildchat_31300,4.127572863448124,0.5757400395386116
wildchat_31365,-0.664538702729776,0.7415620048128256
wildchat_31412,2.981219325702032,1.9369649362876613
wildchat_31436,5.455459283957452,2.754881934780327
wildchat_31438,-0.8972718390638441,0.5837234352324363
wildchat_31499,3.0764248111121106,0.6966534599282408
wildchat_31527,0.06317328655004793,0.592514657373412
wildchat_31581,-1.3618844229620852,0.6023064396730422
wildchat_33160,4.0168107947122556,0.7802915655332993
wildchat_33302,3.5011096094582674,0.8833581105947668
wildchat_33464,-2.483047471624077,0.7709211079722587
wildchat_34032,3.02366397652351,0.8032744031862743
wildchat_34224,0.46797881432185734,0.6328495157376076
wildchat_34266,-0.007410089502847227,0.9553474535355785
wildchat_35047,2.5228178015923732,0.7135167788640828
wildchat_35350,3.04580227642274,0.6131615847232356
wildchat_35534,0.8412770663757554,0.6909181893519392
wildchat_35643,3.1302964201822503,0.5939736094271801
wildchat_36612,3.4550888149330534,0.5298642033894029
wildchat_37403,4.267499401308384,0.5269432804539619
wildchat_37421,1.506784355078601,0.4989148366582474
wildchat_37649,-2.6112013036848207,0.5557005572649718
wildchat_38178,8.392864161467969,2.533815300481158
wildchat_38566,3.8503888754494904,0.7396376100365021
wildchat_39357,-2.4842095575501872,0.6636201001483465
wildchat_39666,4.07169035524838,0.8963674302611643
wildchat_40176,2.956313078787487,0.8146578093842056
wildchat_40224,5.3537066536559585,0.6516972456970542
wildchat_40312,2.5302017276234134,0.4879569326703999
wildchat_40677,-0.3454437360890951,0.7527351949126113
wildchat_41000,1.760788544210348,0.7223362566545619
wildchat_41230,0.9224781230434564,0.7498613954381048
wildchat_42061,1.2703781765711801,0.8709918251837976
wildchat_42563,-0.24137635638947694,6.23980059458136
wildchat_42662,1.7350841347130916,0.9074634736294718
wildchat_43124,4.356422724686393,0.7192971801465163
wildchat_43599,4.784119579066898,0.6292508771643361
wildchat_44113,1.2650277264509553,0.727451629380645
wildchat_45016,0.3343566739385109,0.7755596474028722
wildchat_45075,-4.093915197999462,1.3106539927503704
wildchat_46092,2.3903476155375647,0.8414375845414156
wildchat_46543,3.44491667577707,0.5047912027239743
wildchat_47618,-0.8936019463355752,1.3386545009902524
wildchat_48221,3.615827406235492,0.8087898884534258
wildchat_49184,0.37042954143659323,0.6490590459946134
wildchat_49575,3.8986980462987963,0.6223280339572123
wildchat_50363,2.6703792927217043,1.1360824009070036
wildchat_50487,3.898651787582084,0.6392403945792112
wildchat_51196,2.1526088259987075,2.6181557186191466
wildchat_51322,1.8770915691925154,0.7029988422224367
wildchat_51354,8.912565718026121,0.9141243849047868
wildchat_51674,3.8136894597645137,0.5116163860404398
wildchat_52285,1.7023307155749512,1.5164883559124134
wildchat_52287,0.43119811119761553,1.7284097137684478
wildchat_52411,4.471587086847221,0.4840052058138033
wildchat_52539,1.7728301334037233,1.3965496489347147
wildchat_53599,2.093787448298075,0.8406043364369474
wildchat_53614,2.1470109991481863,1.0684171274227967
wildchat_54093,5.275991756670912,2.7077239573227523
wildchat_54134,1.0077166847074115,0.8839684250417457
wildchat_54240,3.0676590199097973,1.5597437383581991
wildchat_54298,0.5620073910879694,1.5623405474060403
wildchat_54358,-0.13067781779584575,0.5886705094412005
wildchat_54577,-2.0084982897200616,0.6278042080025014
wildchat_55059,2.8960659934757986,0.7598049536546109
wildchat_55116,6.793430872071124,0.5697126833680667
wildchat_55443,2.5488022918299804,2.8693858654331317
wildchat_55663,2.7566363722230585,1.1962329467895645
wildchat_56103,1.709019786690153,0.6209751218180488
wildchat_57036,2.3575476444500114,5.503314963867002
wildchat_57109,-2.7146026992792827,0.8019448981836468
wildchat_57427,5.807454344015212,0.5086462202752742
wildchat_58195,1.543826261442632,0.727790585948622
