task_id,mu,sigma
hidden_cheese_1,0.0,0.5243691913557793
hidden_cheese_2,4.110035876596948,0.7387860922369185
hidden_cheese_3,3.9627230132401925,1.5623114511931482
hidden_cheese_4,5.046525057607555,1.6652395705787557
hidden_cheese_5,1.7825869655444422,1.7859893866874825
hidden_cheese_6,1.7891313052720266,0.6566550686807162
hidden_rainy_weather_1,3.954418214429815,1.342388207454143
hidden_rainy_weather_2,3.2971574186273673,1.0975618525783724
hidden_rainy_weather_3,3.170534342231881,0.8029765949325168
hidden_rainy_weather_4,5.813044003565582,0.6012409596722967
hidden_rainy_weather_5,-2.316312813187601,0.823070874624416
hidden_rainy_weather_6,3.4463537001793814,0.775453796202284
hidden_cats_1,2.5745115416169044,1.8636477133268292
hidden_cats_2,5.850310463684179,1.1538875253238647
hidden_cats_3,5.372268120231518,1.6067979016039462
hidden_cats_4,4.793391658773531,1.3386273223231557
hidden_cats_5,4.322909537184334,1.2892407006258038
hidden_cats_6,4.786981279961531,1.2968788222297962
hidden_classical_music_1,6.755865358157358,1.241753939487658
hidden_classical_music_2,5.684827774287553,1.9991995031095458
hidden_classical_music_3,6.966320916683952,0.2889640929191731
hidden_classical_music_4,5.303268842745038,1.0640322527478745
hidden_classical_music_5,6.175683675366598,0.710969290970097
hidden_classical_music_6,8.222504585672292,3.301850279405531
hidden_gardening_1,-10.0,0.5819330382989343
hidden_gardening_2,-9.257237623232475,0.5858055188606789
hidden_gardening_3,-8.568910721116016,1.2046541946698814
hidden_gardening_4,-9.091680292980374,0.6673848547635992
hidden_gardening_5,-9.507127594385867,1.4079051482836893
hidden_gardening_6,-9.885257495541415,2.467350640211293
hidden_astronomy_1,3.946592444417576,2.792677042637777
hidden_astronomy_2,5.932183890521636,0.34711142666468264
hidden_astronomy_3,5.69285474670373,1.2126412439458263
hidden_astronomy_4,6.391193436151565,0.2941022025073501
hidden_astronomy_5,7.694532526472368,0.379112024062307
hidden_astronomy_6,6.619358939703512,0.34191440690485814
hidden_cooking_1,4.393948523808612,0.7947717255931318
hidden_cooking_2,6.436925662232277,1.190285776328211
hidden_cooking_3,5.033456869520509,1.0798399564110228
hidden_cooking_4,5.429000183082277,1.204794952559371
hidden_cooking_5,0.10716486896594565,2.9195898990076095
hidden_cooking_6,1.592198211013439,0.5795746753373147
hidden_ancient_history_1,5.542443267716456,0.7138220361553175
hidden_ancient_history_2,6.81762316093464,0.9324945376940169
hidden_ancient_history_3,6.6037528428993335,0.3002430642717742
hidden_ancient_history_4,6.360667470608752,0.6034958848413629
hidden_ancient_history_5,5.920442056042848,1.1071621237311013
hidden_ancient_history_6,5.63141794982776,0.36449866229522315
